#DaVis 7.2.2 2D-vector 8 130 172 "position" "mm" "position" "mm" "velocity" "m/s"
-25.7997	46.0356	-11.877	-0.743711
-25.1547	46.0356	-12.0975	-0.87851
-24.5097	46.0356	-12.1289	-1.03976
-23.8648	46.0356	-12.1234	-1.12859
-23.2198	46.0356	-11.9602	-1.01275
-22.5748	46.0356	-11.8719	-0.949926
-21.9298	46.0356	-11.9946	-1.01816
-21.2848	46.0356	-11.955	-1.04474
-20.6399	46.0356	-12.0057	-1.12388
-19.9949	46.0356	-12.1403	-1.07931
-19.3499	46.0356	-12.0653	-0.99664
-18.7049	46.0356	-11.8831	-1.1373
-18.0599	46.0356	-11.9479	-1.03411
-17.4149	46.0356	-12.0788	-1.1186
-16.77	46.0356	-12.1506	-1.11979
-16.125	46.0356	-12.1648	-0.897502
-15.48	46.0356	-11.9621	-1.0214
-14.835	46.0356	-12.0009	-1.08175
-14.19	46.0356	-12.0178	-1.04124
-13.5451	46.0356	-12.0407	-0.737881
-12.9001	46.0356	-12.1208	-0.772699
-12.2551	46.0356	-12.0318	-1.09733
-11.6101	46.0356	-12.035	-1.09409
-10.9651	46.0356	-12.1848	-1.20664
-10.3202	46.0356	-12.2164	-1.25701
-9.67517	46.0356	-12.0697	-1.17299
-9.03019	46.0356	-12.0547	-1.11253
-8.38521	46.0356	-12.1948	-1.20294
-7.74023	46.0356	-12.2179	-1.31021
-7.09524	46.0356	-12.1623	-1.16984
-6.45026	46.0356	-12.234	-1.05545
-5.80528	46.0356	-12.2109	-1.20151
-5.1603	46.0356	-12.0953	-1.25714
-4.51532	46.0356	-12.2411	-1.30989
-3.87034	46.0356	-12.2233	-1.30797
-3.22535	46.0356	-12.1871	-1.2301
-2.58037	46.0356	-12.1283	-1.32998
-1.93539	46.0356	-12.1049	-1.33302
-1.29041	46.0356	-12.2935	-1.27678
-0.645428	46.0356	-12.2355	-1.38739
-0.0004462	46.0356	-12.2937	-1.45567
0.644535	46.0356	-12.4358	-1.4477
1.28952	46.0356	-12.4161	-1.57957
1.9345	46.0356	-12.2001	-1.67451
2.57948	46.0356	-12.1601	-1.64738
3.22446	46.0356	-12.2345	-1.62654
3.86944	46.0356	-12.1264	-1.53348
4.51443	46.0356	-12.3296	-1.58132
5.15941	46.0356	-12.4696	-1.47438
5.80439	46.0356	-12.3829	-1.33123
6.44937	46.0356	-12.4291	-1.36778
7.09435	46.0356	-12.3598	-1.29709
-103.198	45.3906	-11.2252	-0.0721365
-102.553	45.3906	-11.6102	-0.400596
-101.908	45.3906	-11.8988	-0.369676
-101.263	45.3906	-11.8866	-0.40091
-100.618	45.3906	-11.959	-0.543987
-99.9726	45.3906	-12.1152	-0.52678
-99.3276	45.3906	-12.0695	-0.469385
-98.6826	45.3906	-11.9738	-0.417706
-98.0377	45.3906	-11.9784	-0.286587
-97.3927	45.3906	-11.9342	-0.293758
-96.7477	45.3906	-11.9413	-0.518387
-96.1027	45.3906	-11.951	-0.429035
-95.4577	45.3906	-11.9261	-0.426191
-94.8127	45.3906	-11.8147	-0.63088
-94.1678	45.3906	-11.954	-0.542064
-93.5228	45.3906	-12.2045	-0.406215
-92.8778	45.3906	-12.1116	-0.358485
-92.2328	45.3906	-12.0913	-0.420062
-91.5878	45.3906	-12.1548	-0.506738
-90.9429	45.3906	-12.0898	-0.474527
-90.2979	45.3906	-12.0704	-0.422108
-89.6529	45.3906	-12.0131	-0.437257
-89.0079	45.3906	-12.0098	-0.437433
-88.3629	45.3906	-12.0324	-0.456941
